latitude,longitude,result_city
35.1427778,-120.6402778,pismo beach
52.784978,0.120429,long sutton&#44 lincolnshire (uk/england)
27.9472222,-82.4586111,tampa
27.79,-97.6686111,robstown (north of; on ih 37)
38.3397222,-122.7,rohnert park
37.8044444,-122.2697222,oakland
37.8716667,-122.2716667,berkeley
41.4958333,-87.8486111,frankfort
37.715,-76.6944444,jamaica
30.5080556,-97.6786111,round rock
39.0061111,-77.4288889,sterling
45.492449,-72.31495,val-court (canada)
34.0583333,-106.8908333,socorro (west of&#44 on hwy 60)
36.8252778,-119.7019444,clovis
41.3461111,-73.0794444,ansonia
41.522479,-72.01126,preston
32.4366667,-111.2247222,marana
38.095476,-122.27247,mare island
42.7758333,-114.7033333,wendell
34.4838889,-114.3216667,lake havasu city
27.32338,-82.541764,bay point park (radio marti)
36.1658333,-86.7844444,nashville
32.2216667,-110.9258333,tucson
45.6388889,-122.6602778,vancouver
48.0983333,-122.5716667,greenbank
39.1111111,-76.9327778,burtonsville
41.6475,-88.0894444,romeoville
42.8508333,-72.5583333,brattleboro
29.1869444,-82.1402778,ocala
36.175,-115.1363889,las vegas
38.4327778,-90.3775,arnold
47.6063889,-122.3308333,seattle
35.520461,127.725176,hamyang (south korea)
33.3647222,-92.7247222,smackover
31.7586111,-106.4863889,el paso
37.1655556,-76.9736111,spring grove
31.0547222,-95.1255556,groveton
38.4405556,-122.7133333,santa rosa (45 min. e of; hwy. 12)
29.1869444,-82.1402778,ocala
30.505,-97.82,cedar park
30.2669444,-97.7427778,austin
48.0111111,-122.7675,chimacum
30.0969444,-95.6158333,tomball
32.4458333,-95.7036111,ben wheeler
32.7355556,-97.1077778,arlington
43.2616667,-70.8658333,somersworth
49.815273,6.129583,luxembourg (city) (luxembourg)
39.4666667,-87.4138889,terre haute
34.0738889,-117.3127778,colton
38.3363889,-75.0852778,ocean city
38.910841,-94.382172,lee&#39s summit
44.0522222,-123.0855556,eugene
33.8702778,-117.9244444,fullerton
32.9855556,-80.11,ladson
49.783333,-92.833333,dryden (canada)
41.9294444,-88.7502778,dekalb
45.6722222,-118.7875,pendleton
39.0638889,-108.55,grand junction
40.2969444,-111.6938889,orem
33.9730556,-78.3861111,shallotte
29.7855556,-95.8241667,katy
39.0638889,-108.55,grand junction
20.7580556,-155.9902778,hana
36.8188889,-76.2752778,chesapeake
33.5213889,-84.3538889,jonesboro
28.5666667,-81.2083333,university park
41.447569,-71.524667,south kingstown
38.5816667,-121.4933333,sacramento
36.7477778,-119.7713889,fresno
42.125,-71.1027778,stoughton
29.8944444,-81.3147222,st. augustine
35.7511111,-86.93,spring hill
45.4983333,-122.4302778,gresham
47.3811111,-122.2336111,kent
25.7738889,-80.1938889,miami
36.8055556,-114.0663889,mesquite
40.3708333,-80.235,mcdonald
43.0202778,-123.2919444,myrtle creek
40.7141667,-74.0063889,new york city (brooklyn)
40.4494444,-80.2447222,imperial
38.4191667,-82.4452778,huntington
34.09,-117.8894444,covina
43.4636111,-114.2597222,bellevue
30.0686111,-81.8605556,middleburg
45.5236111,-122.675,portland
40.7608333,-111.8902778,salt lake city
26.1719444,-80.1322222,oakland park
43.6136111,-116.2025,boise
32.7763889,-79.9311111,charleston
50.366667,9.916667,wildflecken (germany)
35.1980556,-111.6505556,flagstaff
40.4775,-104.9008333,windsor
42.5847222,-87.8211111,kenosha
37.6938889,-85.8591667,elizabethtown
40.9466667,-124.0994444,mckinleyville
58.4133333,-135.7369444,gustavus
42.4,-82.183333,chatham (canada)
29.4238889,-98.4933333,san antonio
33.177776,-86.783333,shelby county airport (@231 mile marker)
47.9130556,-122.0969444,snohomish
41.2330556,-80.4936111,sharon (to brookfield&#44 oh)
64.963051,-19.020835,iceland (near&#44 over north atlantic ocean)
64.7511111,-147.3494444,north pole
39.7941667,-91.5230556,palmyra
30.4097222,-86.6630556,mary esther
35.0844444,-106.6505556,albuquerque
41.8975,-84.0372222,adrian
69.45,-133.066667,tuktoyaktuk (canada)
42.94053,-78.869791,buffalo/amherst
28.019735,-81.610977,dundee/ lake wales
26.1219444,-80.1436111,fort lauderdale
42.2711111,-89.0938889,rockford
42.3266667,-122.8744444,medford
55.833333,-4.25,glasgow (uk/scotland)
41.0255556,-81.73,wadsworth
47.0380556,-122.8994444,olympia
43.7977778,-123.0583333,cottage grove
32.8888889,-80.8533333,sniders crossroads
36.175,-115.1363889,las vegas
39.7661111,-105.0766667,wheat ridge
51.06498,3.10157,torhout (belgium)
43.15,-79.5,mississauga (canada)
47.7180556,-116.9505556,post falls
41.4527778,-82.1825,lorain
35.4086111,-80.5797222,concord
40.7719444,-73.9305556,astoria
39.439231,-84.537147,hamilton/new miami
22.572646,88.363895,calcutta (india)
51.5,-0.583333,slough (uk/england)
44.3633333,-98.2138889,huron
40.4991667,-77.7416667,mcveytown
47.6063889,-122.3308333,seattle
40.6536111,-97.2858333,friend (hwy 15&#44 approx. 4 miles se of)
49.25,-123.133333,vancouver (canada)
37.924444,-111.426111,boulder
48.766256,-117.378181,south selkirk (canada)
54.988056,-1.619444,newcastle upon tyne (uk/england)
51.083333,-114.083333,calgary (canada)
36.0872222,-81.9275,newland
48.1183333,-123.4294444,port angeles
38.0330556,-122.2658333,rodeo
34.0005556,-118.1588889,commerce
47.4236111,-120.3091667,wenatchee
49.266667,-122.783333,port coquitlam (canada)
47.7180556,-116.9505556,post falls
44.98,-93.2636111,minneapolis
21.161908,-86.851528,cancun (yucatan&#44 mexico)
33.4483333,-112.0733333,phoenix
42.0866667,-71.475,bellingham
40.866487,-73.035662,seldon
41.4286111,-90.4608333,coal valley
51.514125,-0.093689,london (uk/england)
39.7683333,-86.1580556,indianapolis
43.0116667,-88.2313889,waukesha
44.6669444,-93.6266667,jordan
34.9530556,-120.4347222,santa maria
43.25,-79.833333,hamilton (canada)
42.9205556,-83.045,almont
32.7152778,-117.1563889,san diego
-35.04278,173.902626,matauri bay (new zealand)
36.5297222,-87.3594444,clarksville
32.6875,-83.3466667,jeffersonville
37.6141667,-88.7080556,stonefort
-31.95224,115.861397,perth (australia)
42.978118,-85.774354,hudsonville/allendale/standale
53.716667,-0.333333,kingston upon hull (uk/england)
13.756465,121.058308,batangas (philippines)
39.8016667,-89.6436111,springfield
30.2452778,-85.6483333,lynn haven
28.5380556,-81.3794444,orlando
-33.861481,151.205475,sydney (australia)
44.022711,-79.450837,aurora siderd  (hwy. 400) (canada)
44.6369444,-124.0522222,newport
31.4883333,-94.9397222,wells
33.5091667,-111.8983333,scottsdale
33.129955,-117.308976,carlsbad/leucaida
51.883333,-0.416667,luton (uk/england)
31.7586111,-106.4863889,el paso
39.7661111,-105.0766667,wheat ridge
38.8055556,-123.0161111,cloverdale
33.4486111,-84.455,fayetteville
47.5675,-122.6313889,bremerton
42.9072222,-85.7919444,jenison
32.7591667,-97.7969444,weatherford
55.893118,-3.066606,dalkieth (edinborough (uk/scotland)
40.7966667,-81.5216667,massillon
37.2266667,-121.9736111,los gatos
24.897778,91.871389,shylet (bangladesh)
33.6694444,-117.8222222,irvine
34.0522222,-118.2427778,los angeles
33.7513889,-84.7477778,douglasville
57.04882,9.921747,aalborg (denmark)
33.7488889,-84.3880556,atlanta
34.192537,43.886423,samarra (iraq)
32.7152778,-117.1563889,san diego
32.7152778,-117.1563889,san diego
32.7152778,-117.1563889,san diego
34.2141667,-80.9741667,blythewood
39.2402778,-76.8397222,columbia
42.8794444,-88.4741667,eagle
35.2783333,-93.1336111,russellville
35.2783333,-93.1336111,russellville
40.094497,-74.041329,nj parkway (mm 121)
39.9611111,-82.9988889,columbus
31.1227778,-85.4527778,rehobeth
47.4019444,-122.3230556,des moines
47.6063889,-122.3308333,seattle
29.4238889,-98.4933333,san antonio
43.7844444,-72.4547222,sharon
43.950567,-86.101657,west branch
46.6022222,-120.5047222,yakima
47.6063889,-122.3308333,seattle
38.4972222,-122.9655556,santa nella
32.9808333,-80.0327778,goose creek
26.2772222,-98.5633333,sullivan city
53.324061,-3.827609,llandudno&#44 north wales (uk/wales)
39.0483333,-95.6777778,topeka
39.4458333,-123.8041667,ft. bragg
38.935,-74.9063889,cape may
42.2458333,-84.4013889,jackson
43.0944444,-79.0569444,niagara falls
35.6011111,-98.1183333,calumet
40.7608333,-111.8902778,salt lake city
33.744461,-118.387017,palos verdes
33.1580556,-117.3497222,carlsbad
36.8252778,-119.7019444,clovis
38.907231,-77.036464,washington&#44 d.c.
55.733333,-3.966667,larkhall (uk/scotland)
36.8813889,-81.7622222,saltville
34.1952778,-79.7627778,florence
43.797762,-88.003208,west bend
39.9830556,-75.8241667,coatesville
26.1416667,-81.795,naples
39.6236111,-89.6488889,glenarm
35.2872222,-95.5822222,eufaula
41.7297222,-93.6055556,ankeny
40.2880556,-109.8538889,ft. duchesne
42.6555556,-70.6208333,rockport
40.1202778,-123.8222222,redway
38.8461111,-77.3066667,fairfax
45.7008333,-111.7855556,harrison
41.3208333,-93.1091667,knoxville
34.8480556,-114.6133333,needles
26.1336111,-80.1133333,sunrise
39.8208333,-84.0194444,fairborn
43.8286111,-72.2466667,thetford center
46.8722222,-113.9930556,missoula
35.3733333,-119.0177778,bakersfield
41.2294444,-73.9875,stony point
38.8047222,-77.0472222,alexandria
44.3977778,-122.735,sweet home
39.7047222,-105.0808333,lakewood
37.9963889,-105.6991667,crestone
45.068798,-64.469051,new minas (kings county&#44 xx pine ridge drive) (canada)
37.9063889,-122.0638889,walnut creek
33.89,-84.1430556,lilburn
44.9430556,-123.0338889,salem
48.2766667,-116.5522222,sandpoint (ne of)
36.778261,-119.417932,yuma (20-25 miles west of) near i-8/mexican border.  proba
42.3583333,-71.0602778,boston
43.1547222,-77.6158333,rochester
44.0463889,-123.0208333,springfield
32.2216667,-110.9258333,tucson
42.2275,-75.9186111,castle creek
49.683333,-125.0,courtenay (canada)
35.4491667,-86.7888889,lewisburg
37.315326,-93.5852,ashgrove
46.1311111,-92.8672222,sandstone
43.179832,-71.822287,heniker
42.6236111,-85.7602778,hopkins
43.933333,-79.533333,king city (canada)
33.442821,-112.148762,phoenix area
42.6072222,-83.9294444,howell
39.2902778,-76.6125,baltimore county
43.316667,-79.8,burlington (canada)
45.2630556,-122.6913889,canby
42.6669444,-84.1741667,webberville
32.8544444,-79.975,north charleston
47.6063889,-122.3308333,seattle (outside)
34.6391667,-87.1916667,hillsboro
59.5469444,-139.7272222,yakutat
34.0005556,-81.035,columbia
44.2236111,-70.5138889,south paris
40.8558333,-73.2011111,smithtown
51.733333,0.483333,chelmsford (uk/england)
19.075984,72.877656,mumbai
42.5802778,-83.0302778,sterling heights
47.6063889,-122.3308333,seattle
36.1344444,-80.6597222,yadkinville
47.4625,-92.5397222,eveleth
34.048928,-111.093731,why/tracy
40.5472222,-86.5244444,flora
30.4055556,-86.6188889,fort walton beach
41.385064,2.173403,barcelona (spain)
42.4527778,-75.0641667,oneonta
44.466471,-63.630461,east pennant (canada)
43.9,-78.866667,oshawa (canada)
25.9013889,-97.4972222,brownsville
42.2972222,-71.075,dorchester
34.2783333,-119.2922222,ventura
23.810332,90.412518,dhaka (bangladesh)
32.942191,-97.579104,springtown/azle
32.3666667,-86.3,montgomery
41.6411111,-88.4472222,yorkville
29.7630556,-95.3630556,houston
37.2644444,-88.2441667,salem
34.1683333,-118.605,woodland hills
39.6333333,-105.3166667,evergreen
41.6411111,-88.4472222,yorkville
33.5016667,-117.6616667,san juan capistrano
34.2163889,-119.0366667,camarillo
36.2808333,-83.515,rutledge
30.2669444,-97.7427778,austin
52.093676,-7.620363,dungarvan (republic of ireland)
33.9241667,-84.3786111,sandy springs
44.9591667,-70.1544444,kingfield
47.8108333,-122.3761111,edmonds
40.7608333,-111.8902778,salt lake city
46.4913889,-122.9366667,winlock (on interstate 5)
25.7902778,-80.1302778,miami beach
33.4483333,-112.0733333,phoenix
41.4286111,-90.4608333,coal valley
39.5297222,-119.8127778,reno
36.6941667,-91.3991667,alton
32.724899,-109.1074,safford &amp; duncan (between)
36.175,-115.1363889,las vegas
26.5625,-81.9497222,cape coral
32.9536111,-96.89,carrollton
26.5625,-81.9497222,cape coral
35.6327778,-99.3813889,hammon
35.4725,-77.4158333,ayden
38.3855556,-81.8363889,st. albans
24.9238889,-80.6280556,islamorada
33.8025,-85.1886111,buchanan
36.7477778,-119.7713889,fresno
39.7908333,-77.1097222,whitehall
40.7141667,-74.0063889,new york city (ridgewood; queens)
35.5138889,-82.3961111,fairview
48.865263,1.794903,thoiry (france)
33.2858333,-96.5725,melissa
40.3427778,-80.8183333,bloomingdale
39.605,-83.3955556,bloomingburg
37.7341667,-83.5475,campton
38.3325,-82.9486111,grayson (near)
13.052414,80.250825,chennai (india)
38.4783333,-82.6380556,ashland
37.7622222,-84.8433333,harrodsburg
42.4097222,-74.1527778,oak hill
40.31,-75.1302778,doylestown
51.514125,-0.093689,london (uk/england)
34.1083333,-117.2888889,san bernardino
41.5236111,-90.5775,davenport
34.0522222,-118.2427778,los angeles
34.147785,-118.144516,pasadena/los angeles
31.6033333,-94.6552778,nacogdoches
37.3688889,-122.0352778,sunnyvale
28.0833333,-80.6083333,melbourne
52.3,-1.116667,watford (hertfordshire) (uk/england)
25.357522,55.391865,sharjah (u.a.e.)
51.866667,0.683333,coggeshall (uk/england)
44.666644,-65.610768,clementsport (canada)
38.7130556,-90.4297222,maryland heights
39.5180556,-76.5597222,jacksonville
39.9355556,-91.4097222,quincy
41.4958333,-87.8486111,frankfort
37.5536111,-77.4605556,richmond
34.1083333,-117.2888889,san bernardino
36.9786111,-76.4283333,newport news
39.5138889,-121.5552778,oroville
44.0125,-75.7947222,black river
39.5138889,-121.5552778,oroville
49.13635335,-122.8213433,surrey (canada)
34.0983333,-118.3258333,west hollywood
31.4,30.416667,rosetta (south africa)
43.0733333,-75.2880556,new hartford
41.3072222,-111.9594444,north ogden
44.0805556,-103.2305556,rapid city
40.6638889,-74.2111111,elizabeth
49.25,-122.95,burnaby (canada)
29.7630556,-95.3630556,houston
41.6269444,-88.2038889,plainfield
35.2619444,-81.1875,gastonia
39.2655556,-123.2033333,redwood valley
26.7052778,-80.0366667,west palm beach
34.7019444,-80.895,fort lawn
45.2102778,-123.1975,mcminnville
34.9808333,-79.2244444,raeford
41.1305556,-85.1288889,fort wayne
33.3805556,-84.7997222,newnan
46.216667,-63.483333,victoria (canada)
36.6777778,-121.6544444,salinas
36.3122222,-87.1413889,chapmansboro
44.9430556,-123.0338889,salem
26.2708333,-80.2708333,coral springs
37.99279,-87.507465,princeton/evansville
38.8338889,-104.8208333,colorado springs
35.845621,-86.39027,murfeesboro
35.925,-86.8688889,franklin
41.0047222,-88.8916667,long point
25.7738889,-80.1938889,miami
34.15,-114.2883333,parker
36.858838,-120.456007,mercey hot springs/firebaugh
46.0038889,-112.5338889,butte
46.0038889,-112.5338889,butte
25.6788889,-80.3175,west kendall
38.7072222,-121.28,citrus heights
36.7222222,-80.8230556,woodlawn
43.0125,-83.6875,flint
35.1494444,-90.0488889,memphis
41.5236111,-90.5775,davenport
36.5708333,-119.6111111,selma
35.3272222,-96.925,shawnee
37.7525,-83.0688889,salyersville
3.043061,101.440657,klang (selangor) (malaysia)
46.1530556,-95.3286111,parkers prairie
39.5922222,-74.4513889,new gretna
46.0441667,-95.2911111,miltona
36.175,-115.1363889,las vegas
29.2855556,-81.0561111,ormond beach
-34.386725,-72.004773,pichilemu (chile)
33.1958333,-117.3786111,oceanside
39.1625,-76.625,glen burnie
48.551367,-123.078106,san juan island
43.666667,-79.416667,toronto (canada)
41.0997222,-80.6497222,youngstown
43.916231,-123.964,mt. popocatepetl (mexico)
33.109472,-96.971398,lewisville lake (se) (north of dallas)
33.100492,-116.301327,anza borrego desert
44.4258333,-69.0069444,belfast
41.326436,-81.459472,ravenna/macedonia (i-80 ohio turnpike)
42.2458333,-84.4013889,jackson
53.716667,-2.083333,todmorden (uk/england)
33.4463889,-92.1738889,hermitage
11.96735,121.924759,barocay island (philippines)
30.2669444,-97.7427778,austin
40.9113889,-73.7827778,new rochelle
36.8255556,-79.3983333,chatham
40.9586111,-74.0372222,oradell
40.5983333,-124.1561111,fortuna
32.9786111,-115.5294444,brawley
-40.851875,174.914101,kapiti coast (new zealand)
51.083333,-114.083333,calgary (canada)
34.175,-82.0241667,ninety six
51.0,-3.183333,bradford (uk/england)
43.833333,-65.383333,welshtown (canada)
30.6236111,-84.4147222,havana
42.983333,-81.25,london (canada)
40.5594444,-83.8352778,roundhead
42.5175,-123.4186111,merlin
42.5175,-123.4186111,merlin
40.805,-81.9352778,wooster
33.4483333,-112.0733333,phoenix
34.1975,-119.1761111,oxnard
51.75,-2.2,stroud (uk/england)
35.4797222,-79.1805556,sanford
34.1808333,-118.3080556,burbank
39.2902778,-76.6125,baltimore
27.9375,-82.2861111,brandon
25.7738889,-80.1938889,miami
43.263013,-2.934985,bilbao (spain)
40.77,-85.4533333,majenica
21.469114,-78.656894,caribbean (in a cruise) (mexico)
40.7141667,-74.0063889,new york city (brooklyn)
42.2661111,-89.2411111,winnebago county (west of)
40.7141667,-74.0063889,new york city (brooklyn)
40.7141667,-74.0063889,new york city
35.4602778,-94.7872222,sallisaw
40.7563889,-73.6452778,williston park
40.1522222,-75.2666667,blue bell
40.2291667,-74.9372222,newtown
40.8455556,-74.0883333,wood-ridge
40.7141667,-74.0063889,new york city (staten island)
36.1538889,-95.9925,tulsa
45.8563889,-96.92,new effington
47.4508333,-122.8261111,belfair
55.833333,-4.25,glasgow (uk/scotland)
40.8577778,-74.4263889,parsippany
42.8666667,-106.3125,casper
54.267778,-110.750833,bonnyville (canada)
37.5072222,-122.2594444,san carlos
47.7625,-122.2041667,bothell
39.2902778,-76.6125,baltimore
35.3858333,-94.3983333,fort smith
29.2363889,-89.9872222,grand isle
48.5344444,-123.0158333,friday harbor
42.3583333,-71.0602778,boston
44.2727778,-121.1727778,redmond
47.3177778,-119.5525,ephrata
28.0202778,-97.0541667,rockport
47.1302778,-119.2769444,moses lake
37.9297222,-114.4513889,pioche
38.3555556,-98.5805556,ellinwood
41.6266667,-93.7119444,urbandale
42.2988889,-73.9988889,cairo
53.888996,-2.633778,lancashire (uk/england)
38.3708333,-97.6638889,mcpherson
37.78,-98.0194444,pretty prairie
37.8072222,-98.4263889,turon
44.8041667,-93.1666667,eagan
33.4483333,-112.0733333,phoenix
39.1141667,-94.6272222,kansas city
33.8080556,-84.1702778,stone mountain
38.644684,-9.233385,costa da caparica (portugal)
42.2175,-78.2755556,cuba
37.786531,-121.980963,san ramon/danville
41.35,-72.0788889,groton
40.0288889,-75.6211111,exton
33.4222222,-111.8219444,mesa
42.2916667,-85.5872222,kalamazoo
36.9786111,-76.4283333,newport news
47.3794444,-94.6038889,cass lake
40.160667,-74.067975,wall
39.7763889,-74.8627778,jackson
39.5183333,-80.3038889,rachel
42.0527778,-124.2827778,brookings
36.614444,-92.105,caufield
40.3294444,-76.5155556,annville
39.9522222,-75.1641667,philadelphia
45.996439,-68.446142,smyrna mills/oakfield/island falls&#44 and patten
40.9866667,-75.195,stroudsburg
33.5386111,-112.1852778,glendale
54.50972,-6.0374,lisburn (northern ireland)
33.4483333,-112.0733333,phoenix
47.4236111,-120.3091667,wenatchee
25.981202,-80.148379,hallandale
51.394943,-0.19446,morden&#44 surrey (uk/england)
38.9822222,-94.6705556,overland park
